city,state,lat,lon
Glens Falls,NY,43.29755,-73.6371
Grand Island,NY,43.0183,-78.9591
Greenburgh,NY,41.0461704,-73.7900977
Eldred,NY,41.5328,-74.8968
Guilderland,NY,42.69605,-73.9014
Hamburg,NY,42.7334,-78.8389
Dryden,NY,42.4861,-76.2872
Hamilton,NY,42.8231,-75.5434
Greenport,NY,41.1039,-72.3674
Hastings-on-Hudson,NY,40.9946622,-73.8785922
Hempstead,NY,40.71745,-73.619
Fulton,NY,42.8419,-74.9161
Garrattsville,NY,42.6315,-75.1866
Haverstraw,NY,41.203050000000005,-73.97555
Glen Cove,NY,40.865,-73.6277
Horseheads,NY,42.1706,-76.85650000000001
Hyde Park,NY,40.89964285714286,-73.67018571428572
Irvington,NY,41.0381,-73.8597
Ithaca,NY,42.439,-76.485075
Jamestown,NY,42.214875,-79.340175
Islip,NY,40.74322000000001,-73.21642
Gloversville,NY,43.0616,-74.3375
Huntington,NY,41.070600000000006,-73.6014
Ghent,NY,42.3036,-73.6486
Hopewell Junction,NY,41.5603,-73.7939
Lindenhurst,NY,40.6884,-73.3745
Greenwich,NY,43.12595,-73.44775
Irving,NY,41.806,-76.45965000000001
Kingston,NY,42.0193,-74.36540000000001
Granville,NY,43.426966666666665,-73.31396666666666
Malta,NY,42.9711708,-73.792926
Mamaroneck,NY,40.9525,-73.735
Mahopac,NY,41.37215,-73.75545
Hornell,NY,42.3274,-77.6569
Massena,NY,44.9322,-74.8845
Larchmont,NY,40.9351,-73.7572
Johnson City,NY,42.1267,-75.9685
Middletown,NY,41.44253333333333,-74.38993333333333
Hopkinton,NY,44.69038,-74.703255
Lyons Falls,NY,43.6262,-75.3553
Lagrangeville,NY,41.6615,-73.745
Manhasset,NY,40.7934,-73.6888
Long Beach,NY,40.5877,-73.6595
Mount Vernon,NY,41.0308,-73.77457142857143
Newburgh,NY,41.437599999999996,-74.254
New Rochelle,NY,40.92855,-73.7876
Latham,NY,42.68055,-73.8669
MCGRAW,NY,42.5961812,-76.0932597
Millerton,NY,41.9536,-73.5287
North Salem,NY,41.3414,-73.5929
North Tonawanda,NY,43.0498,-78.851
Lockport,NY,43.243399999999994,-78.7615
Milton,NY,42.238299999999995,-74.7603
Ogdensburg,NY,44.6902,-75.4774
Middleport,NY,43.2183,-78.4841
Old Westbury,NY,40.7882,-73.5875
Oneida,NY,43.0862,-75.6508
New Paltz,NY,41.7464,-74.1092
Manchester,NY,42.9689,-77.2332
Montour Falls,NY,42.3437,-76.8396
Oswego,NY,43.4394,-76.4613
Ontario,NY,43.28875,-77.17705000000001
Nyack,NY,41.11653333333333,-73.9876
Monticello,NY,41.6516,-74.7007
Melrose,NY,42.8412,-73.6077
Mechanicville,NY,42.9168,-73.7214
Niagara Falls,NY,43.143100000000004,-78.98226
Peekskill,NY,41.3133,-73.9011
Patchogue,NY,40.7609,-72.9871
Pelham Manor,NY,40.8953773,-73.8070778
Newport,NY,43.18,-74.9861
Pelham,NY,40.9045,-73.8073
Niskayuna,NY,42.8154056,-73.8928774
New Windsor,NY,41.4724,-74.0566
Piermont,NY,41.0396,-73.9192
Port Jefferson,NY,40.92965,-73.05375000000001
Port Chester,NY,41.0222,-73.6798
Poughkeepsie,NY,41.72184,-73.83439999999999
Red Hook,NY,42.0064,-73.8546
North Bay,NY,43.2364,-75.7769
Rochester,NY,43.216858333333356,-77.64465624999995
Riverhead,NY,40.9262,-72.652
Plattsburgh,NY,44.68905,-73.4567
Sag Harbor,NY,40.982,-72.3067
Pittsford,NY,43.0695,-77.5141
Saratoga Springs,NY,43.0708,-73.7408
Perinton,NY,43.0780929,-77.4282796
Schenectady,NY,42.81677272727273,-73.96967272727272
Scarsdale,NY,40.9927,-73.7995
PORT CHESTER,NY,41.0222,-73.6798
Queensbury,NY,43.329,-73.6818
Otego,NY,42.4133,-75.2079
Poughquag,NY,41.6194,-73.6783
Shelter Island,NY,40.99315,-72.48685
"Slingerlands, NY",NY,42.6292455,-73.8645685
Rensselaer,NY,43.24783333333334,-74.39766666666667
Otisville,NY,41.4818,-74.5294
Sleepy Hollow,NY,41.085652,-73.8584684
Smithtown,NY,40.88825,-72.92545000000001
Silver Creek,NY,42.5357,-79.1628
South Fallsburg,NY,41.7042,-74.6444
Southampton,NY,40.9133,-72.5237
Rome,NY,43.231075000000004,-75.453525
Southold,NY,41.0556,-72.429
Sauquoit,NY,43.0073,-75.2626
Rotterdam,NY,42.87,-74.0501
Stephentown,NY,42.5544,-73.41890000000001
Saranac Lake,NY,44.3243,-74.133
Troy,NY,42.74154,-73.64538
Valhalla,NY,41.0856,-73.7776
Shandaken,NY,42.1363,-74.3774
Rye Brook,NY,41.0192641,-73.6834621
Victor,NY,43.0375,-75.50485
Saugerties,NY,42.1044,-73.95224999999999
Roslyn Estates,NY,40.7937348,-73.6601267
Wawarsing,NY,41.7606,-74.3535
Webster,NY,42.944649999999996,-77.54845
Skaneateles,NY,42.95845,-76.42814999999999
Warwick,NY,41.2656,-74.3604
SKANEATELES,NY,42.95845,-76.42814999999999
Watertown,NY,43.941500000000005,-75.90445
West Seneca,NY,42.8395833,-78.7541466
Somers,NY,41.3346,-73.6951
Wurtsboro,NY,41.5877,-74.5039
Wappingers Falls,NY,41.595,-73.8876
WAYLAND,NY,42.5593,-77.5906
Yonkers,NY,40.96963333333333,-73.84713333333333
Suffern,NY,41.1177,-74.1241
Beavercreek,OH,39.7092262,-84.0632685
Bay Village,OH,41.4841,-81.9289
Walworth,NY,43.1402,-77.2858
Bellbrook,OH,39.6402,-84.0824
Brooklyn,OH,41.439754,-81.7405559
Bowling Green,OH,41.37925,-83.6439
Canton,OH,40.81780869565217,-81.38067826086957
Canal Winchester,OH,39.8349,-82.8044
Chardon,OH,41.5719,-81.2056
Centerville,OH,39.6283928,-84.1593818
Cincinnati,OH,39.16535066666667,-84.49588399999999
Akron,OH,41.084467647058815,-81.52878235294116
Ulster Park,NY,41.8651,-73.9948
Cleveland Heights,OH,41.5200518,-81.556235
Warrensburg,NY,43.5003,-73.792
Warsaw,NY,42.741,-78.1429
Dayton,OH,39.74511200000002,-84.20823999999999
Carlisle,OH,39.93,-84.0217
Columbus,OH,40.009640816326545,-83.01509183673465
Fairfield,OH,39.95686666666666,-83.9078
Gahanna,OH,40.0195625,-82.8791363
Fostoria,OH,41.1623,-83.4139
Yorktown Heights,NY,41.2999,-73.7924
Grandview Heights,OH,39.981855,-83.0450363
Grove City,OH,39.8814,-83.0839
Harrison,OH,39.2592,-84.7837
Highland Heights,OH,41.551995,-81.478452
Circleville,OH,39.5988,-82.93
Galena,OH,40.2011,-82.8749
Lima,OH,40.8040625,-83.3172625
Loveland,OH,39.2445,-84.2588
Mayfield Heights,OH,41.5192189,-81.457896
Louisville,OH,40.51475000000001,-81.80775
Kettering,OH,39.6895036,-84.1688274
Hamilton,OH,39.42455000000001,-84.5695875
Mount Vernon,OH,40.3849,-82.4873
Hilliard,OH,40.0322,-83.1383
Monroe,OH,39.88535,-84.05472499999999
Cleveland,OH,41.55918510638297,-81.65655106382972
Lebanon,OH,39.513533333333335,-84.25996666666667
Dublin,OH,40.103899999999996,-83.13415
Fairborn,OH,39.8053,-84.0198
North Canton,OH,40.875891,-81.4023356
New Philadelphia,OH,40.4845,-81.4358
Northwood,OH,41.608,-83.4806
Norwood,OH,39.1556149,-84.4596641
Parma,OH,41.3822398,-81.7355692
Olmsted Township,OH,41.3767848,-81.9456499
New Concord,OH,40.0088,-81.7387
Perrysburg,OH,41.467650000000006,-83.62084999999999
PIQUA,OH,40.1486,-84.2531
Reynoldsburg,OH,39.9553,-82.80135
Mentor-on-the-Lake,OH,41.7163785,-81.36299
Richmond Heights,OH,41.552829,-81.510121
Marietta,OH,39.4281,-81.4644
Shaker Heights,OH,41.4739419,-81.5370671
Stow,OH,40.776137931034484,-81.43226551724138
St Bernard,OH,39.167001,-84.4985573
Oakwood,OH,41.0908,-84.3969
Tallmadge,OH,41.0975,-81.426
Suite C,OH,41.3787961,-81.8237665
Tipp City,OH,39.942,-84.1663
Troy,OH,40.0387,-84.2165
Trenton,OH,39.4799,-84.4598
Village of Chagrin Falls,OH,41.4183,-81.36779999999999
Upper Arlington,OH,40.0073887,-83.0581647
Wyoming,OH,39.2311692,-84.4657758
Montgomery,OH,39.6837328,-84.2854817
Parma Heights,OH,41.3914132,-81.7598257
Bixby,OK,35.9173,-95.8729
Ravenna,OH,41.1649,-81.2337
Saint Henry,OH,40.4091,-84.6333
Springfield,OH,40.112562499999996,-83.0297375
Youngstown,OH,41.070458823529414,-80.69473529411765
New Lebanon,OH,39.7398,-84.3956
Chickasha,OK,35.028999999999996,-97.9169
Edmond,OK,35.67026,-97.4863
Coweta,OK,35.9578,-95.6526
Springdale,OH,39.287002,-84.4852213
Oberlin,OH,41.2899,-82.2229
Duncan,OK,34.4992,-97.90449999999998
El Reno,OK,35.5335,-97.9591
Tiffin,OH,41.1238,-83.1844
Grove,OK,35.888949999999994,-95.4809
Lawton,OK,34.61916,-98.42594
Plain City,OH,40.0974,-83.269
MIAMI,OK,36.8747,-94.87686666666666
Nichols Hills,OK,35.5508857,-97.5489318
Ponca City,OK,36.731175,-97.091925
Newark,OH,40.08055,-82.442725
Piedmont,OK,35.6695,-97.7431
Purcell,OK,35.0103,-97.4255
SAND SPRINGS,OK,36.1341,-96.1426
Tuttle,OK,35.2674,-97.7446
Stillwater,OK,36.10682,-97.0474
Village,OK,35.5789916,-97.5675895
Yukon,OK,35.4936,-97.74115
Oklahoma City,OK,35.50336463414631,-97.4723134146342
Woodward,OK,36.4854,-99.35114999999999
Central Point,OR,42.3899,-122.9222
Ashland,OR,42.1885,-122.693
Cornelius,OR,45.529,-123.0415
Cottage Grove,OR,43.7839,-123.0529
Del City,OK,35.442007,-97.4408709
Forest Grove,OR,45.5981,-123.1818
Newcastle,OK,35.2453,-97.6216
Fairview,OR,45.5473,-122.4414
Grants Pass,OR,42.4197,-123.4115
Albany,OR,44.638999999999996,-123.09515
Hines,OR,43.5558,-119.0816
La Pine,OR,43.7091,-121.5194
Lebanon,OR,44.5316,-122.8821
Madras,OR,44.6376,-121.1349
Eugene,OR,44.04217142857143,-123.08361428571428
Keizer,OR,44.9845,-122.457
Millersburg,OR,44.680955,-123.061482
Beaverton,OR,45.502587500000004,-122.9323375
Mt. Angel,OR,45.0678032,-122.799682
North Bend,OR,43.4327,-124.2131
St Helens,OR,45.8640034,-122.8064922
Okemah,OK,35.4647,-96.3287
Veneta,OR,44.0382,-123.3516
Umatilla,OR,45.8998,-119.3553
Tualatin,OR,45.3727,-122.7631
Woodburn,OR,45.1446,-122.8583
Gresham,OR,45.498549999999994,-122.41794999999999
Allison Park,PA,40.57,-79.9665
Abington,PA,40.1238,-75.1148
Milwaukie,OR,45.4440051,-122.6412523
Newberg,OR,45.3099,-122.9685
Sapulpa,OK,36.0113,-96.10215
Mosier,OR,45.6508,-121.379
Sherwood,OR,45.3514,-122.8567
Norman,OK,35.213816666666666,-97.41365
Roseburg,OR,43.22835,-123.37505
Cecil,PA,40.3234,-80.1879
Bristol,PA,40.1159,-74.8536
Portland,OR,45.529023809523764,-122.56613015873005
Chester Springs,PA,40.0978,-75.6398
Washington,OK,35.1324,-97.487
Springfield,OR,44.0586,-122.9662
Downingtown,PA,40.0161,-75.7183
Conshohocken,PA,40.1472,-75.33015
Happy Valley,OR,45.4446,-122.5372
Altoona,PA,40.5093,-78.40313333333333
Emmaus,PA,40.6387,-75.48113333333333
Elkins Park,PA,40.075,-75.1315
Newport,OR,44.6487,-124.0509
Astoria,OR,46.1558,-123.798
Hanover,PA,39.836825,-76.844425
Harrisburg,PA,40.28259230769231,-76.85923076923078
Wood Village,OR,45.5370464,-122.4184703
Lansdale,PA,40.2378,-75.2955
McKeesport,PA,40.3478472,-79.864215
Bethel Park,PA,40.321,-80.0398
Archbald,PA,41.4876,-75.5334
Bethlehem,PA,40.706599999999995,-75.97051428571429
Medford,OR,42.30905,-122.8726
Oakdale,PA,40.4033,-80.1842
Norristown,PA,40.09048,-75.51241999999999
Allentown,PA,40.609177777777774,-75.52032222222222
Marysville,PA,40.3351,-76.9722
Phoenixville,PA,40.1267,-75.5272
Gilbertsville,PA,40.3059,-75.5953
Lancaster,PA,40.04448181818182,-76.31583636363636
Johnstown,PA,40.349712499999995,-78.880775
DuBois,PA,41.118651,-78.7622342
Philadelphia,PA,40.003302247191016,-75.15021573033714
West Mifflin,PA,40.397499999999994,-79.9667
Bristol,RI,41.6825,-71.2676
Phoenix,OR,42.2766,-122.8227
Greencastle,PA,39.7818,-77.747
Cumberland,RI,41.9484,-71.4154
Foster,RI,41.7815,-71.7187
New Shoreham,RI,41.1722089,-71.5573011
Richmond,RI,41.4998322,-71.660263
Narragansett,RI,41.4353,-71.4616
Middletown,RI,41.5198,-71.2731
North Smithfield,RI,41.9724,-71.5508
Portsmouth,RI,41.5944,-71.252
North Kingstown,RI,41.48235,-71.5532
Wakefield,RI,41.4095,-71.58905
Westerly,RI,41.3691,-71.8126
Johnston,RI,41.8274,-71.52
Scranton,PA,41.40616428571428,-75.65487142857145
Charleston,SC,32.845176,-79.945244
Newport,RI,41.493300000000005,-71.31305
Gaffney,SC,35.05256666666667,-81.66903333333333
Fort Mill,SC,35.025275,-80.9362
Hardeeville,SC,32.2635,-81.0669
Pittsburgh,PA,40.43950253164562,-80.00104430379753
East Providence,RI,41.8138,-71.3688
Lexington,SC,33.92026666666666,-81.23976666666665
Pawtucket,RI,41.871833333333335,-71.37193333333333
Jamestown,RI,41.5164,-71.3761
Lake City,SC,33.8655,-79.7418
Scituate,RI,41.8439,-71.6242
Summerville,SC,33.00196666666667,-80.19456666666666
Greenville,SC,34.85674444444444,-82.39118333333333
Warren,RI,41.7256,-71.2702
Brookings,SD,44.33765,-96.79105
Blythewood,SC,34.1911,-80.9758
North Providence,RI,41.8547,-71.4735
Columbia,SC,34.010676315789475,-81.00693157894742
Huron,SD,44.38665,-98.2479
Madison,SD,44.0054,-97.1149
Spearfish,SD,44.4952,-103.86765
Dillon,SC,34.4146,-79.377
Cranston,RI,41.76986666666667,-71.4701
Lyman,SC,34.9684,-82.1435
Mitchell,SD,43.6959,-98.0864
Alcoa,TN,35.7852,-83.9809
Hilton Head Island,SC,32.2445,-80.7413
Cleveland,TN,35.16302,-84.85842
Cookeville,TN,36.165020000000005,-85.4695
Clarksville,TN,36.52535999999999,-87.35470000000001
PAMPLICO,SC,33.9922,-79.5929
Johns Island,SC,32.84225,-79.8397
Bristol,TN,36.525666666666666,-82.23696666666666
West Columbia,SC,33.94425,-81.14215
Gallatin,TN,36.3834,-86.4512
Crossville,TN,35.97198,-85.01606
Dyersburg,TN,36.04565,-89.4137
Sumter,SC,33.910075000000006,-80.362975
Goodlettsville,TN,36.26415,-86.75319999999999
Lakeland,TN,35.2306032,-89.7404032
Georgetown,SC,33.417249999999996,-79.27494999999999
Huntland,TN,35.0512,-86.2694
East Ridge,TN,35.002731,-85.245987
La Vergne,TN,35.93615,-86.4905
Church Hill,TN,36.5399,-82.7252
Lawrenceburg,TN,35.2507,-87.3526
Millington,TN,35.264,-89.92975
Sioux Falls,SD,43.60180800000002,-96.75797200000001
Harriman,TN,35.9348,-84.5155
Florence,SC,34.137966666666664,-79.70625
Nashville,TN,36.16670444444444,-86.78994888888882
Reidville,SC,34.8636,-82.1101
Ridgeland,SC,32.4868,-80.9257
Mt Juliet,TN,36.200055,-86.5186054
Murfreesboro,TN,35.843714285714285,-86.41495714285715
Isle of Palms,SC,32.7943,-79.7729
Portland,TN,36.5673,-86.5059
Red Bank,TN,35.1197132,-85.2894863
Piperton,TN,35.0450914,-89.6217476
Lakesite,TN,35.2086819,-85.126899
Oak Ridge,TN,36.060950000000005,-84.22905
Pigeon Forge,TN,35.83655,-83.55995
Springfield,TN,36.5018,-86.8769
Knoxville,TN,35.97221470588235,-83.96054411764705
Town of Somerville,TN,35.2772,-89.3918
Abilene,TX,32.41525,-99.77716000000001
Marion,SC,34.1562,-79.3898
Brownsville,TN,35.61,-89.2624
Kingston,TN,35.974050000000005,-85.80635000000001
White House,TN,36.46,-86.6705
Mount Carmel,TN,36.5629,-82.6532
Aransas Pass,TX,27.911,-97.17375
Athens,TX,32.2043,-95.8166
Ashland City,TN,36.2731,-87.0447
McMinnville,TN,35.683404,-85.7699816
Balch Springs,TX,32.7287413,-96.6227714
Aubrey,TX,33.292,-96.9879
White Pine,TN,36.0776,-83.2998
Athens,TN,35.4494,-84.62295
Covington,TN,35.5598,-89.6501
Bedford,TX,32.81823333333333,-97.1909
Bellaire,TX,29.76815,-95.44765000000001
Bellmead,TX,31.5940545,-97.1088903
Benbrook,TX,32.673188,-97.4605759
"Borger, TX",TX,35.6689767,-101.3919481
Paris,TN,36.3005,-88.3093
Arlington,TX,32.72188,-97.17709500000002
Sweetwater,TN,35.5957,-84.4304
Rogersville,TN,36.4162,-83.0108
Signal Mountain,TN,35.1494,-85.3362
Beaumont,TX,30.03513846153846,-94.15070769230768
Beeville,TX,28.40765,-97.7688
Brownwood,TX,31.77116666666667,-99.00653333333334
Boerne,TX,29.8129,-98.67515
Bulverde,TX,29.7767,-98.4626
Brownsville,TX,25.99948,-97.54674
Alton,TX,26.2871257,-98.3137779
Buda,TX,30.0918,-97.8534
Tullahoma,TN,35.3468,-86.22
Clear Lake Shores,TX,29.547452,-95.0321506
Union City,TN,36.39035,-89.1083
Manchester,TN,35.496700000000004,-86.0782
Celina,TX,33.3103,-96.7673
Cedar Park,TX,30.567,-97.7101
Friendsville,TN,35.7523,-84.1061
Mount Pleasant,TN,35.5301,-87.2037
Copperas Cove,TX,31.2029,-97.9301
Dalhart,TX,36.0732,-102.5177
Deer Park,TX,29.6826,-95.1222
Brentwood,TN,35.94045,-86.84925
Allen,TX,28.218071428571427,-97.78057142857143
Denison,TX,33.73095,-96.53655
Dickinson,TX,29.4585,-95.0345
Corinth,TX,33.1540091,-97.0647322
Elgin,TX,30.3231,-97.3737
DeSoto,TX,32.6857,-96.82145
Eagle Pass,TX,28.6909,-100.4801
Brookshire,TX,29.8072,-95.9755
Moncks Corner,SC,33.1971,-80.0233
Flower Mound,TX,33.090833333333336,-97.10336666666666
Caldwell,TX,30.5298,-96.7143
Chattanooga,TN,35.082052380952376,-85.25589047619047
Ferris,TX,32.5223,-96.6643
Amarillo,TX,35.29366382978721,-101.87493191489364
Forney,TX,32.7491,-96.4598
Fate,TX,32.9411,-96.3828
Canyon,TX,33.3467,-100.93719999999999
Galveston,TX,29.2804,-94.8553
Frisco,TX,33.1438,-96.78825
Glenn Heights,TX,32.5487479,-96.8566667
Garland,TX,32.86953,-96.67439
Godley,TX,32.4282,-97.5349
Centerville,TX,31.272,-95.9213
Alamo Heights,TX,29.4832264,-98.468455
Gun Barrel City,TX,32.331017,-96.1126799
Gunter,TX,33.4495,-96.7341
Horseshoe Bay,TX,30.5442091,-98.3669797
Hereford,TX,34.837,-102.405
Farmers Branch,TX,32.9265668,-96.8960916
El Paso,TX,31.71373757961796,-106.31838471337548
Bee Cave,TX,30.3085373,-97.94501
Huntsville,TX,30.764062499999994,-95.58801249999999
Memphis,TN,35.1659328571429,-89.96338857142845
Ingleside,TX,27.8682,-97.2069
Bryan,TX,30.682528571428573,-96.36292857142857
Hutto,TX,30.5257,-97.5672
Freeport,TX,29.10985,-95.4015
Ennis,TX,32.433099999999996,-97.07113333333332
Jersey Village,TX,29.888578,-95.5699185
Kemah,TX,29.5236,-95.0276
Kerrville,TX,30.037399999999998,-99.1409
Helotes,TX,29.6321,-98.7542
Kermit,TX,31.855,-103.0913
Converse,TX,29.5173,-98.3217
Killeen,TX,31.06673333333334,-97.61053333333332
Cisco,TX,32.38,-98.9865
Kenedy,TX,28.8046,-97.8456
La Porte,TX,29.761200000000002,-95.24275
La Marque,TX,29.3676,-94.9742
Hollywood Park,TX,29.6005047,-98.48724
Lake Jackson,TX,29.0393,-95.4401
Lago Vista,TX,30.4601975,-97.9883477
Harlingen,TX,26.187025,-97.65802500000001
College Station,TX,30.607533333333333,-96.32990000000001
Irving,TX,32.81556666666666,-96.885225
Georgetown,TX,30.66635,-97.70555
Lindale,TX,32.5062,-95.4006
League City,TX,29.51445,-95.07724999999999
Longview,TX,32.49536666666667,-94.751
Lakeway,TX,30.3644888,-97.9875325
Leander,TX,30.563100000000002,-97.80900000000001
Groves,TX,29.9448,-93.9152
Houston,TX,29.796648186528426,-95.41753056994806
Little Elm,TX,33.1768,-96.9583
Liberty Hill,TX,30.663,-97.9316
Lockhart,TX,29.8868,-97.6769
Kyle,TX,29.9966,-97.8335
Marble Falls,TX,30.5548,-98.29050000000001
Midland,TX,31.935783333333333,-102.0659
Manor,TX,30.3388,-97.5323
Mansfield,TX,29.56015,-97.25795
Missouri City,TX,29.5833,-95.5269
Montgomery,TX,30.3999,-95.6977
New Braunfels,TX,29.754275,-98.174525
Odessa,TX,31.84332,-102.41126
Orange,TX,29.663,-94.69072000000001
Lavon,TX,33.0139,-96.4377
Paris,TX,33.66726666666667,-95.4964
Pecos,TX,31.4467,-103.5791
Portland,TX,27.8935,-97.3169
Fort Worth,TX,32.76156071428573,-97.31369464285716
Port Arthur,TX,29.90045,-93.97222500000001
Pasadena,TX,29.674462499999997,-95.18557499999999
Duncanville,TX,32.6869,-96.86676666666666
Princeton,TX,33.1555,-96.4981
Prosper,TX,33.2362,-96.7954
Providence Village,TX,33.2362419,-96.9650283
Pilot Point,TX,33.371,-96.9446
Port Lavaca,TX,28.6011,-96.6259
Roanoke,TX,33.11425,-97.1645
Rockport,TX,28.02195,-97.0812
Navasota,TX,30.50485,-96.2002
Palmview,TX,26.233406,-98.3708503
Rockdale,TX,30.6583,-97.0079
Rosenberg,TX,29.5497,-95.7982
Plano,TX,33.05577777777778,-96.69564444444444
Rowlett,TX,32.91843333333333,-96.54543333333334
McCamey,TX,31.1315405,-102.2223286
Seabrook,TX,29.5832,-95.037
Rollingwood,TX,30.2742428,-97.7855814
San Marcos,TX,29.9649,-97.97200000000001
Snyder,TX,32.7464,-100.91640000000001
Pflugerville,TX,30.38425,-97.70060000000001
Shenandoah,TX,30.1802151,-95.4557726
South Houston,TX,29.6601,-95.2258
Sunnyvale,TX,32.797,-96.5616
Seguin,TX,29.58655,-97.967
stafford,TX,29.574150000000003,-95.66215
Humble,TX,29.962842857142856,-95.28104285714286
Taylor,TX,30.5807,-97.4401
Terrell,TX,32.74235,-96.23904999999999
Stephenville,TX,32.21835,-98.2152
Texarkana,TX,33.44786666666666,-94.24278333333332
Sweetwater,TX,32.4726,-100.3979
Texas City,TX,29.372200000000003,-94.9049
Richwood,TX,29.0560789,-95.4099403
Pleasanton,TX,28.9924,-98.4831
Tomball,TX,30.0677,-95.6511
The Colony,TX,33.094,-96.8836
Round Rock,TX,30.598660000000002,-97.63640000000001
Universal City,TX,29.492,-98.3785
Waller,TX,30.071,-95.9253
Weatherford,TX,32.77995,-97.772875
Westlake,TX,32.991226,-97.1943701
San Angelo,TX,31.428200000000004,-100.52352857142857
Webster,TX,29.5564,-95.144
Victoria,TX,28.829879999999996,-97.02135999999999
West Lake Hills,TX,30.2877039,-97.8068157
Waxahachie,TX,32.37766666666666,-96.82339999999999
Pharr,TX,26.1771,-98.187
West University Place,TX,29.7180075,-95.4338292
Watauga,TX,32.8579056,-97.2547371
Woodcreek,TX,30.0282683,-98.1111211
Mustang Ridge,TX,30.0568828,-97.6911124
Alpine,UT,40.4616,-111.7689
Newark,TX,33.007,-97.4923
Windcrest,TX,29.515508,-98.3802925
Wichita Falls,TX,33.90453,-98.49983999999999
Cedar City,UT,37.7337,-113.18635
Bluffdale,UT,40.4898176,-111.939284
Hubbard,TX,31.8436,-96.8
VERNON,TX,33.8219,-97.91173333333332
San Antonio,TX,29.46287752808989,-98.495106741573
Altamont,UT,40.3514,-110.2754
Bountiful City,UT,40.8956919,-111.8840892
Sugar Land,TX,29.57774,-95.67532000000001
Ephraim,UT,39.36,-111.5823
The Woodlands,TX,30.1734194,-95.504686
Von Ormy,TX,29.275,-98.6677
Heber City,UT,40.4947,-111.4051
Yoakum,TX,29.284,-97.1306
Highland,UT,40.427176,-111.7891709
Weslaco,TX,26.28955,-98.10645
Duchesne,UT,40.127700000000004,-110.2409
Rule,TX,33.13065,-99.9242
Bluff,UT,37.6247,-109.4799
Kaysville,UT,41.0375,-111.9326
Taft,TX,27.9765,-97.3966
Eagle Mountain,UT,40.3802,-111.991
Hyrum,UT,41.6311,-111.849
Enterprise,UT,37.5797,-113.6894
Lindon,UT,40.3412,-111.7144
Millcreek,UT,40.6992918,-111.855583
Moab,UT,38.5677,-109.5271
Lehi,UT,40.3958,-111.8506
Holladay,UT,40.6710765,-111.8250278
Wills Point,TX,32.7283,-96.0079
North Salt Lake,UT,40.8446,-111.9191
Ogden,UT,41.23950769230768,-111.9654076923077
Payson,UT,40.0449,-111.7321
Harrisville,UT,41.2811997,-111.985184
Ballard,UT,40.2894035,-109.943203
Draper,UT,40.5046,-111.881
Orem,UT,40.26735,-111.655675
Centerville,UT,40.9268,-111.877
Pleasant View,UT,41.3199212,-111.988791
Garden City,UT,41.9376,-111.407
Provo,UT,40.24408333333333,-111.64495
Santaquin,UT,39.9737,-111.8037
South Salt Lake,UT,40.7074741,-111.88827
Syracuse,UT,41.0864,-112.0451
Vernal,UT,40.3004,-109.54735
West Point City,UT,41.114165,-112.1004838
Waco,TX,31.55653333333334,-97.1605222222222
Hyde Park City,UT,41.7994223,-111.8162347
St. George,UT,37.1098772,-113.5832063
Millville,UT,41.6759,-111.8185
Naples,UT,40.4269052,-109.499302
West Valley,UT,40.6958438,-112.006286
Ashland,VA,37.7395,-77.4784
Bedford,VA,37.3153,-79.5331
Berryville,VA,39.1532,-77.9688
Woods Cross,UT,40.8874,-111.9027
Bristol,VA,36.70055,-82.08307500000001
Charlottesville,VA,38.04715454545454,-78.48192727272728
Colonial Beach,VA,38.1792,-76.9959
Danville,VA,36.596275000000006,-79.418875
Logan,UT,41.7121,-111.82745
Colonial Heights,VA,37.27,-77.4038
Falls Church,VA,38.86765714285714,-77.18911428571428
Alexandria,VA,38.798722727272725,-77.09835
Midway,UT,40.5093,-111.4776
Farmville,VA,37.30215,-78.40125
Fredericksburg,VA,38.3036,-77.50748888888889
Sunset,UT,41.1363012,-112.0309373
West Haven City,UT,41.1877951,-112.073025
HOPEWELL,VA,37.2876,-77.295
Hampton,VA,37.0517,-76.36367692307694
Manassas,VA,38.747875,-77.4693
Martinsville,VA,36.681475,-79.86617500000001
Amherst,VA,37.6027,-79.0506
Norton,VA,36.9378,-82.6249
Middleburg,VA,39.01123333333334,-77.7307
Lynchburg,VA,37.36067999999999,-79.15729999999999
Powhatan,VA,37.5564,-77.8798
Petersburg,VA,37.20095,-77.41309999999999
Radford,VA,37.127,-80.55579999999999
Park City,UT,40.67443333333333,-111.51843333333333
Pleasant Grove,UT,40.372,-111.7333
Purcellville,VA,39.151,-77.71986666666668
Altavista,VA,37.1222,-79.2911
Salem,VA,37.287625,-80.06762499999999
Portsmouth,VA,36.8442125,-76.35065
Smithfield,VA,36.94,-76.66225
Warrenton,VA,38.72415,-77.79175000000001
Buena Vista,VA,37.7396,-79.3523
Vinton,VA,37.2757,-79.8775
Elkton,VA,38.4025,-78.6321
Culpeper,VA,38.5117,-77.9928
Woodstock,VA,38.887,-78.5217
Harrisonburg,VA,38.462325,-78.84899999999999
Norfolk,VA,36.90268846153846,-76.25127692307694
Williamsburg,VA,37.303,-76.74735
Colchester,VT,44.491099999999996,-73.14993333333332
Burlington,VT,44.459385714285716,-73.13981428571427
Essex Junction,VT,44.47280000000001,-73.08654999999999
Chesterfield,VA,37.3628,-77.60055
Franklin,VA,36.6786,-76.9391
